user_name,user_location,user_description,user_created,user_followers,user_friends,user_favourites,user_verified,date,text,hashtags,source,is_retweet,sentiment_label,column_1,column_2,column_3,column_4,column_5,column_6,column_7,column_8,column_9,column_10
Teddy Wilkin 🇪🇺,"Malta, London, Istanbul","Head of Data Analysis & Research for @EASO #asylum #forcedmigration, formerly Senior Analyst at @Frontex, Fellow of @WolfsonCollege & DPhil @linacrecollege",2/18/2009 7:27,546,1483,675,FALSE,8/11/2020 7:06,remittance oft overlooked part migration story poor community lowincome country h,"['Remittances', 'migration']",Twitter Web App,FALSE,Sad,54952,,,,,,,,,
DiMaggio,यही कही,Nation / Dharmaॐ / Pride / Politics / “Seasons change and our love went cold🌊🌥✨🦋🔱”,11/28/2017 6:35,259,499,11784,FALSE,8/11/2020 7:05,krishnajanmashtami dad doctor continuously working hard time,['krishnajanmashtami'],Twitter for iPhone,FALSE,Sad,54977,,,,,,,,,
World Economic Forum,"Geneva, Switzerland",The international organization for public private cooperation. #wef21,4/18/2007 14:00,3835044,506,1786,TRUE,8/11/2020 7:00,covid could earliest symptom predict ill youll get covid coronavirus,"['covid19', 'coronavirus']",Buffer,FALSE,Sad,55052,,,,,,,,,
Dr. ir Johannes Drooghaag (JD),"Germany, Europe",Proud Dad ° CEO of Spearhead Management @Spearheadman https://t.co/Bl2EuWOwed ° Content creator at #GotAMinute @minute_got ° @JD_Publishing 🇳🇱🇪🇺,8/18/2015 13:57,27313,4097,191982,FALSE,8/11/2020 6:57,bluecircle uk suffers biggest job loss since covid hit covid coronavirus uk brexit economy,"['COVID19', 'coronavirus', 'UK', 'Brexit', 'economy']",Twitter for iPad,FALSE,Sad,55103,,,,,,,,,
Teddy Wilkin 🇪🇺,"Malta, London, Istanbul","Head of Data Analysis & Research for @EASO #asylum #forcedmigration, formerly Senior Analyst at @Frontex, Fellow of @WolfsonCollege & DPhil @linacrecollege",2/18/2009 7:27,546,1483,675,FALSE,8/11/2020 6:56,covid getting worse day malta country lockdown impose stricter measure soon,"['COVID19', 'Malta']",Twitter Web App,FALSE,Sad,55115,,,,,,,,,
Edmond Terakopian,UK,World Press Photo award winner & British Press Awards Photographer of the Year. Get in touch for assignments or bespoke 1 on 1 workshops.,2/28/2007 13:18,5575,2709,714,FALSE,8/12/2020 9:48,dont miserable wear face mask dont cause misery lesmiserables lesmiserables soho theatrelandlondon,"['lesmiserables', 'soho', 'theatrelandlondon']",Twitter for iPad,FALSE,Anger,55172,,,,,,,,,
"BIGD, Brac University","Dhaka, Bangladesh","BIGD is an independent research and post-graduate teaching centre, devoted to tackling policy challenges with the dual lens of governance and development.",5/19/2014 6:46,701,530,479,FALSE,8/12/2020 9:48,poor economically vulnerable population bangladesh forced reduce,['Bangladesh'],Twitter Web App,FALSE,Sad,55174,,,,,,,,,
GoaKev,Wirral and a beach,"Retired,turned into Victor Meldrew
left school on a Friday at 15 started work on the Monday, made redundant at 58-No Uni por moi
Love Good food,Wine Music & LFC",3/11/2013 3:03,3579,4965,23179,FALSE,8/12/2020 9:48,ccleepolitical dpjhodges uk nd worst covid death rate world per million populationleftarrow,"['uk', 'covid19']",Twitter for Android,FALSE,Sad,55175,,,,,,,,,
Rodrigo Saldaña,"Puebla, Mexico","Manga fan, metal fan, book proofer(sometimes)/reader, and lots more :P Nyaa/nyaa. Real Christians quote John 13:34–35. DM for Spanish/English translations",4/10/2009 20:25,894,4999,14206,FALSE,8/12/2020 9:41,youre wondering mexico appears behind usa brazil covidsarscov death there lea,"['COVID19', 'SARSCoV2']",Twitter Web App,FALSE,Sad,55259,,,,,,,,,
Aly-Khan Satchu,Nairobi,https://t.co/TSDvPIA9og Banker Interest rate Macro Geopolitical Africa that kind of thing,2/19/2009 14:43,572567,19163,25330,TRUE,8/12/2020 9:40,egypt oman kyrgyzstan kazakhstan amp southafrica growth rate decreased gt jmlukens,"['Egypt', 'Oman', 'Kyrgyzstan', 'Kazakhstan', 'SouthAfrica']",TweetDeck,FALSE,Sad,55278,,,,,,,,,
LaurelMd,against the odds..,'if you do not cultivate fearlessness there will never be peace'..,2/2/2015 4:05,102,29,16,FALSE,8/12/2020 9:38,england europe worst covid figure answer start austeritybritaincovidtories,"['Britain', 'Covid19', 'Tories']",Twitter Web App,FALSE,Anger,55297,,,,,,,,,
Prakhar Singh,India,18,2/19/2017 4:34,65,47,122,FALSE,8/12/2020 9:37,worst pain getting hurt person explained pain internationalyouthday covid,"['InternationalYouthDay', 'COVID19']",Twitter for Android,FALSE,Anger,55309,,,,,,,,,
Freeman,UK + Worldwide,"All money is LOANED into existence WITH INTEREST. Stop war profiteering with a lawful currency. 
Don' trust banks.
Don't trust government.",4/2/2011 20:35,1268,1814,1537,FALSE,8/12/2020 9:36,uk admits creating corona pandemic fake death calculation coronahoax coronavirus covid,"['CORONA', 'CORONAHOAX', 'CoronaVirus', 'Covid19']",Twitter Web App,FALSE,Sad,55310,,,,,,,,,
Julien Hoez,"London, Brussels, Amsterdam","| Interim Managing Director @thevocaleurope |
Politologue libéral | 🇫🇷🇪🇺 | Foreign/EU affairs | RT ≠ endorsements |  JulienHoez@protonmail.com",11/21/2015 12:04,6186,4615,25841,FALSE,8/12/2020 9:32,take poll pinch salt worst recession g due covid brexit even,"['COVID19', 'Brexit']",Twitter for Android,FALSE,Sad,55369,,,,,,,,,
Denise Honor #FBPE #REJOIN 3.5%,"Wigan, UK, Europe 🇪🇺",The people who most strongly want to leave the EU are the ones who understand the least about the EU #REJOIN #FBPE #WeNeedEU 🇪🇺,5/22/2011 10:14,5638,4028,68948,FALSE,8/12/2020 9:32,worldbeating excess death covid worldbeating recession worldbeating inept corrupt lying cheating pm ch,['COVID19'],Twitter for iPad,FALSE,Sad,55375,,,,,,,,,
PL,Citizen of Nowhere,"Social media is a vile, illiterate, anti-vaxxer, right-wing sewer that caused Brexit and Trump. Shut it down.",2/27/2010 14:01,4121,2388,8896,FALSE,8/12/2020 9:31,trussliz moteging worst gdp drop far europe worst excess death far due covid europe r,['COVID19'],Twitter Web App,FALSE,Sad,55396,,,,,,,,,
PL,Citizen of Nowhere,"Social media is a vile, illiterate, anti-vaxxer, right-wing sewer that caused Brexit and Trump. Shut it down.",2/27/2010 14:01,4121,2388,8896,FALSE,8/12/2020 9:31,borisjohnson worst gdp drop far europe worst excess death far due covid europe racist,['COVID19'],Twitter Web App,FALSE,Sad,55403,,,,,,,,,
Loren Thomas,"London, England",Travel. Tech. Transformation | Marketing. PR. Journalism | Global Comms Publicis Sapient | Bit wordy ✏️ | London & UAE 🇬🇧🇦🇪,2/26/2010 13:29,589,1508,911,FALSE,8/12/2020 9:27,covid collapse crude oil price increased pressure address energy sector three critic,['COVID19'],Twitter Web App,FALSE,Sad,55480,,,,,,,,,
Migrant Rights Centre Ireland,Ireland,"Free advice, info & support at https://t.co/ORMiiTMVAb",1/17/2011 15:05,12211,1941,11533,FALSE,8/12/2020 9:23,powerlesshighlights condition insight people life condition directprovision,['DirectProvision'],Twitter Web App,FALSE,Sad,55510,,,,,,,,,
Khawar Akram,"Moscow, Russia",Upwork® Freelancer | Front-End Web Developer | Content Writer | Digital Marketing Pro | Interests in Global Conflicts/Geopolitics/Tech/Defence.,5/15/2010 14:29,3049,4996,34344,FALSE,8/12/2020 9:21,uk economy shrank second quarter worst quarterly slump since pushing countr,['UK'],Twitter for iPhone,FALSE,Sad,55535,,,,,,,,,
Nick Ashton-Hart,"Amsterdam, London & Geneva","Biz Geneva voice on #digitaltrade; Int’l telecom policy w/UK@ITU. Former mgr James Brown, @Heaven17bef. Gay, +ve, Sober, Fellow @theGCSP. Tweets personal.",6/20/2009 13:25,1336,990,3848,FALSE,8/12/2020 9:21,netherlands th worst record covid death people world case rising rapidl,"['netherlands', 'COVID19']",Twitter for Android,FALSE,Anger,55536,,,,,,,,,
#NobəkhtAhəd🇦🇿🇰🇬🇰🇿🇺🇿🇹🇷+🇭🇺,#Azerbaijan #Sweden #Poland,🚨#ProtectMe© #InternationalRelations #PhD #HealthCare #Rescuer #Donor #Pilot #Rally #Diving #Instructor #Referee #Footbal #TableTennis #Kickboxing #SABC© #S1©,10/6/2015 0:23,739,3020,81048,FALSE,8/12/2020 9:19,jerusalempost covid vaccine isnt serious productsales sweden politics news,"['COVID19', 'vaccine', 'Sweden', 'Politics', 'News']",Twitter for Android,FALSE,Sad,55556,,,,,,,,,
CMR Programme,"Brussels, Belgium",a European programme to secure critical maritime routes #maritimesecurity #gulfofguinea #eastafrica #widerindianocean #southeastasia rt just rt,11/24/2015 16:23,712,655,1719,FALSE,8/12/2020 9:19,analysis rmifcenter effect covid criminal activity esaio region eucrimario,['COVID19'],Twitter for iPhone,FALSE,Sad,55564,,,,,,,,,
COLEACP,Brussels,An interprofessional network promoting #SustainableHorticultural trade gathering together #ACPproducers/#exporters and #EUimporters.,12/2/2010 14:22,1612,959,2554,FALSE,8/12/2020 9:16,respect local covid measure refresher training organized wamus team eti base code,"['Covid19', 'Wamu']",Twitter Web App,FALSE,Sad,55607,,,,,,,,,
Mila🎈,"Fort Worth, TX",Spread love ✨|📍🇺🇸🇹🇴| 5’4| Leo |#tahinetonga,5/4/2012 22:02,116,268,2196,FALSE,8/12/2020 9:08,sad people still reckless making dumb decision still cleared covid mess expressionlessface,['COVID19'],Twitter for iPhone,FALSE,Sad,55721,,,,,,,,,
Kathryn Forward,North Haven Australia,Cryptically inclined.,2/9/2011 3:42,23,54,4098,FALSE,8/12/2020 9:07,here plan club code whose team member stupid selfish enough ignore covid restric,['COVID19'],Twitter Web App,FALSE,Sad,55734,,,,,,,,,
Andreas Busch works from home 🇪🇺🇬🇧,Göttingen,"Prof. of political science @UniGoettingen. Research on pol. regulation of information (privacy etc.); pol. economy; religion; Brexit.
Blocked by @KuehniKev.",3/20/2010 22:17,2278,1518,6496,FALSE,8/12/2020 9:07,covid uk economy plunge deepest recession since record began gdp fall worst g n,"['Covid19', 'UK']",Tweetbot for iΟS,FALSE,Anger,55735,,,,,,,,,
Dr Hanna Szymborska,"Milton Keynes, England","Economist; research/tweets on inequality, finance, wealth, taxes, policy. Senior lecturer @myBCU. PhD @UniversityLeeds. Co-founder @DivDecEcon. All views my own",6/22/2009 18:37,2345,1499,3215,FALSE,8/12/2020 9:05,horrific breach woman right covid,['COVID19'],Twitter Web App,FALSE,Anger,55782,,,,,,,,,
Parvez Fatteh,"San Francisco Bay Area, CA","Husband/Father * Pain/Addiction MD * Social Conservative + Progressive = ?, #falcons, #braves, #stlblues, #hawks, #lfc, #80s, #retro, #opioidcrisis, #Bernie2020",6/9/2009 4:32,181,610,785,FALSE,8/12/2020 9:04,healthindustry publichealth covid lostonthefrontline nurse doctor sick covid feel pressured get,"['HealthIndustry', 'PublicHealth', 'COVID19', 'LostOnTheFrontline']",dlvr.it,FALSE,Sad,55800,,,,,,,,,
Indiastat,India,India’s most comprehensive e-resource for socio-economic statistical data.,7/7/2010 6:00,466,2,417,FALSE,8/12/2020 9:02,worldfightcorona situation india gone bad worse last week india recorded highest corona ca,"['WorldFightCorona', 'India', 'India', 'corona']",Twitter Web App,FALSE,Sad,55831,,,,,,,,,
Hamid Khoyi,"Greater Vancouver, British Col",Lost but not wondering!,6/17/2009 18:48,43,100,4164,FALSE,8/12/2020 9:01,covid election stupidity doesnt wear mask becouse think make look stupid rollingonthefloorlaughingrollingonthefloorlaughingrollingonthefloorlaughing,"['COVID19', '2020Election', 'Stupidity']",Twitter for Android,FALSE,Sad,55834,,,,,,,,,
HL Education,"Washington, DC",Education Industry Sector at Hogan Lovells,9/11/2015 16:04,200,374,129,FALSE,8/12/2020 9:00,late join u today pm eastern discus covid testing college university,['COVID19'],Hootsuite Inc.,FALSE,Sad,55864,,,,,,,,,
Marcel Oosting,"Amsterdam, The Netherlands","🌈✡️Former translator and news reader/ presenter Radio Netherlands Wereldomroep, English desk. English teacher/jurist.",5/16/2017 20:51,455,463,40398,FALSE,8/12/2020 9:00,britain failed coronavirus test atlantic covid brexitreality,"['COVID19', 'BrexitReality']",Twitter for iPhone,FALSE,Sad,55877,,,,,,,,,
Anna Durbanova,Germany,#Columnist at @Impakterdotcom |Junior Tech Marketing Consultant |  #Traveler | #Sustainability #SDGs #Environment #ZeroWaste,2/24/2016 9:53,4043,3409,587,FALSE,8/12/2020 9:00,covid healthcare worker crisis bad worse future read impakterdotcom socialdistancing pandemic,"['COVID19', 'Healthcare', 'Crisis', 'SocialDistancing', 'Pandemic']",Buffer,FALSE,Sad,55880,,,,,,,,,
afdmunich #SocialDistancing since 2013,Bangkok San Francisco Munich,"Deplorable #580 Ceterum censeo, EUnionem esse dissolvendam -- Those who can make you believe absurdities can make you commit atrocities. --Voltaire (paraphrase)",5/15/2013 11:43,882,821,25720,FALSE,8/12/2020 8:57,thehill also bad feeling covid vaccine fauci andor bill gate part,['COVID19'],Twitter Web App,FALSE,Sad,55922,,,,,,,,,
TruePublica,United Kingdom,"Unmasking Misinformation, Disinformation and Propaganda",7/15/2015 12:18,3445,1659,6,FALSE,8/12/2020 8:56,jamescleverly anything divert worst covid death toll worst economic performance,['COVID19'],Twitter for iPhone,FALSE,Sad,55933,,,,,,,,,
jsavill,"Logan, Queensland, Australia","💧, #auspol, #qldpol, job opps, #medscience, #innovation, #globalfinance #economics, #environment, fav #BluesBands #lowGiCarbs Opinions are my own 💧",2/19/2015 12:54,1635,4231,655,FALSE,8/12/2020 8:54,davidgr denying australia worst world covid death agedcare insulting,"['Australia', 'Covid19', 'AgedCare']",Twitter for iPhone,FALSE,Anger,55971,,,,,,,,,
War Lord ᴬᴺᴺᴬᴬᵀᵀᴴᴱ 😎,"Greenwich, London ","superstar ரஜினிகாந்த் forever ♥️
கையில் கிடைச்சது தொலைஞ்சா இன்னும் ரொம்ப பிடிச்சது கிடைக்கும் . 
ஆனா ஆசை அடக்கிட தெரிஞ்சா இங்க எல்லாம் காலடியில் கிடக்கும்🤘🤘",11/16/2018 13:02,579,415,16100,FALSE,8/12/2020 8:50,though anticipated covid uk officially enters recession neutralface tough time ahead hope th,['COVID19'],Twitter for Android,FALSE,Sad,56030,,,,,,,,,
Neil Morrow,Manchester/Belfast or Ayamonte,"Journalist/producer/director. I tweet on rugby league, police, Northern Ireland, Brexit, North of England. And lots of nonsense too. I've got opinions. RTs=nowt",7/19/2011 17:23,732,409,2984,FALSE,8/12/2020 8:49,came coronavirus uk failed preparation diagnosis treatment though conv,['Coronavirus'],Twitter Web App,FALSE,Sad,56048,,,,,,,,,
Currencies Direct,London,"We change money from one currency to another. There's more to it, but we keep things simple. Let's talk currency.",4/27/2009 18:41,4573,110,147,FALSE,8/12/2020 8:49,pound stuck doldrums uk suffers record fall gdp poundbanknote covid coronavirus fx forex currencynews,"['Pound', 'doldrums', 'UK', 'record', 'GDP', 'Covid19', 'Coronavirus', 'FX', 'Forex', 'CurrencyNews']",Pardot,FALSE,Sad,56049,,,,,,,,,
Asempa 94.7FM,"Accra, Ghana","Official Twitter space for Asempa 94.7 FM - All Talk, All Day. RTs # endorsements.",6/22/2020 10:57,905,140,24,FALSE,8/12/2020 8:48,government support club football return impact covid game harry zakour,['COVID19'],Twitter for Android,FALSE,Sad,56063,,,,,,,,,
ThomasHCole,"London, United Kingdom",International Political Analyst | @CityUniLondon International Journalism MA 2020/21 | Ex @EU_Commission foreign policy | Linguist | Liberal | Global Citizen,4/29/2009 18:42,2553,1146,1903,FALSE,8/12/2020 8:45,uk economy contract q shocking data showing devastating impact covid economy,['Covid19'],Twitter Web App,FALSE,Anger,56101,,,,,,,,,
Patient Safety Learning,"London, England",Working together towards safer healthcare,8/3/2017 14:49,3553,649,2537,FALSE,8/12/2020 8:45,approximately people experience prolonged illness covid hub article published,['COVID19'],Buffer,FALSE,Sad,56110,,,,,,,,,
World Beating Drexit #BLM #FBPE,Europe,#GTTO #Brexodus #SaveOurNHS #FBPE forever #BLM Retweets are to spread information but not endorsement,10/9/2011 7:38,1454,2176,16226,FALSE,8/12/2020 8:41,dumb thing say tory already given u brexit amp worst covid death toll europe sure,['COVID19'],Twitter for iPhone,FALSE,Sad,56161,,,,,,,,,
GaonConnection,"Lucknow, India","India's biggest rural media platform. Video. Audio. Ground Activation. Digital. Surveys. Winner, Ramnath Goenka Award 2012,13,18; https://t.co/zJgKw2Ujke",11/26/2011 8:18,59077,795,2494,TRUE,8/12/2020 8:37,million farmer affected covid lockdown failed harvest sell crop,"['farmers', 'COVID19', 'lockdown']",Twitter Web App,FALSE,Sad,56211,,,,,,,,,
Speaking for those whom have no voice...,CDCR,"For those who haven't figured it out, I'm in prison, and this is my way of educating the public in an attempt to change the system. As such, I must don a mask.",6/6/2020 13:36,903,1066,6285,FALSE,8/12/2020 8:37,youve infected covid virus arent showing symptom dont sick day,['COVID19'],Twitter Web App,FALSE,Sad,56224,,,,,,,,,
Cornishbookish,Cambridgeshire ,Cornishman - where the spear is sharpened at both ends. Frustrated script writer - will write words for money.,8/4/2014 19:18,75,103,10855,FALSE,8/12/2020 8:36,reason economy performing worst europe government covid strategy terribl,['COVID19'],Twitter for Android,FALSE,Anger,56231,,,,,,,,,
FinancialXpress,"New Delhi, India","A complete up-to-date source for biz news, #finance news, #stockmarket news,  economy news online. 
हिंदी में @fehindi | https://t.co/yeMh2f2ymw",6/24/2009 11:29,664126,31,119,TRUE,8/12/2020 8:35,fighting covid scientist artificially designed negatively charged molecule could bind positively,['COVID19'],Twitter Web App,FALSE,Sad,56247,,,,,,,,,
Dr.Vignesh,"Madurai,India",Ophthalmologist and Retina specialist,2/20/2011 11:02,67,60,105,FALSE,8/12/2020 8:33,use artificial intelligence ai tool aiding personalized covid treatment decision shown,"['Artificial', 'Intelligence', 'AI', 'COVID']",Twitter for Android,FALSE,Sad,56290,,,,,,,,,
